Label,Text
ham,It vl bcum more difficult..
ham,Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself. 
ham,Are you in castor? You need to see something
ham,Thanx a lot 4 ur help!
ham,Ok no prob...
ham,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.
ham,"Ya tel, wats ur problem.."
ham,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...
ham,Also hi wesley how've you been
ham,K.k..how is your sister kids?
ham,I think u have the wrong number.
ham,Ay wana meet on sat?Ì_ wkg on sat?
ham,Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.
ham,Ok... Thanx... Gd nite 2 u too...
ham,"Dude u knw also telugu..thts gud..k, gud nyt.."
ham,"Sorry my roommates took forever, it ok if I come by now?"
ham,Im good! I have been thinking about you...
ham,As in different styles?
ham,"Babe! I love you too !! You know? it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*"
spam,WIN a £2hamham Shopping spree every WEEK Starting NOW. 2 play text STORE to 88ham39. SkilGme. TsCsham87spam474ham323 spamWinawk! agespam6 £spam.5hamperweeksub.
ham,Are you this much buzy
ham,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  #  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
ham,"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den... "
spam,U 4478hamspam25923spam have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on ham9ham58ham94597
spam,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 8hamham62"
ham,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.
ham,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.
ham,Just finished. Missing you plenty
spam,"This is the 2nd time we have tried to contact u. U have won the å£4hamham prize. 2 claim is easy, just call ham87spamham47spamspamspam48 NOW! Only spamhamp per minute. BT-national-rate"
ham,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Onlyspammore sleep! "
ham,Lmao!nice spam
ham,"Response is one of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 U... Gud night..swt dreams..take care"
ham,Den wat will e schedule b lk on sun?
ham,Hey are we going for the lo lesson or gym? 
ham,Headin towards busetop
ham,Dear i have reache room
ham,I'm very happy for you babe ! Woo hoo party on dude!
ham,Where are you lover ? I need you ...
ham,hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx
ham,I don know account details..i will ask my mom and send you.my mom is out of reach now.
ham,No calls..messages..missed calls
ham,I love u 2 my little pocy bell I am sorry but I love u
ham,Studying. But i.ll be free next weekend.
spam,Ur HMV Quiz cash-balance is currently £5hamham - to maximize ur cash-in now send HMVspam to 86688 only spam5hamp/msg
ham,Do you know what Mallika Sherawat did yesterday? Find out now @  URL
ham,Yeah but which is worse for i
spam,Dear Subscriber ur draw 4 £spamhamham gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 8hamham62
ham,dont make ne plans for nxt wknd coz she wants us to come down then ok
ham,Sorry da. I gone mad so many pending works what to do.
ham,"I don't have anybody's number, I still haven't thought up a tactful way to ask alex"
ham,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)
ham,"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?"
spam,Had your mobile spamspam months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on ham8hamham2986ham3ham
ham,"Sorry, I'll call later"
ham,Hello beautiful r u ok? I've kinda ad a row wiv and he walked out the pub?? I wanted a night wiv u Miss u 
ham,Even i cant close my eyes you are in me our vava playing umma :-D
ham,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ..."
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? spam)Unbreakable, 2)Untamed, 3)Unkempt. Text spam,2 or 3 to 83ham49. Cost 5hamp +std text"
ham,Ugh my leg hurts. Musta overdid it on mon.
ham,Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.
ham,U WILL SWITCH YOUR FONE ON DAMMIT!!
ham,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same."
ham,Po de :-):):-):-):-). No need job aha.
ham,Ok. She'll be ok. I guess
ham,\HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY
ham,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
ham,I plane to give on this month end.
ham,Ahhh. Work. I vaguely remember that! What does it feel like? Lol
ham,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.
ham,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome"
ham,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.
ham,Cos darren say Ì_ considering mah so i ask Ì_...
ham,May i call You later Pls
ham,Hey! There's veggie pizza... :/
ham,S:)but he had some luck.2 catches put down:)
ham,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.
ham,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.
ham,"No, I was trying it all weekend ;V"
spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz spam8+ spam5hamp/min Polo Ltd Suite 373 London WspamJ 6HL Please call back if busy"
ham,I'm vivek:)i got call from your number.
spam,URGENT This is our 2nd attempt to contact U. Your £9hamham prize from YESTERDAY is still awaiting collection. To claim CALL NOW ham9ham6spam7ham2893. ACLham353hamspam5hamPM
ham,R u here yet? I'm wearing blue shirt n black pants.
ham,Just wanted to say you guys weren't kidding about this bud
spam,"Win the newest ‰ÛÏHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!"
ham,Aight well keep me informed
ham,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed
ham,Shall i come to get pickle
ham,Anything lor is she coming?
ham,Quite late lar... Ard spam2 anyway i wun b drivin...
ham,S..antha num corrct dane
ham,You still around? I could use a half-8th
ham,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.
ham,That seems unnecessarily hostile
ham,The wine is flowing and i'm i have nevering..
ham,I'm awake oh. What's up.
ham,"Aight, lemme know what's up"
ham,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? "
spam,Please CALL ham87spam24ham2779 immediately as there is an urgent message waiting for you
ham,No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.
ham,LOL that would be awesome payback.
ham,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime
ham,Need a coffee run tomo?Can't believe it's that time of week already
ham,Hmmm.still we dont have opener?
ham,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow
ham,How? Izzit still raining?
ham,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light
ham,U calling me right? Call my hand phone...
ham,"Until 545 lor... Ya, can go 4 dinner together..."
spam,GENT! We are trying to contact you. Last weekends draw shows that you won a £spamhamhamham prize GUARANTEED. Call ham9ham64hamspam2spam6ham. Claim Code K52. Valid spam2hrs only. spam5hamppm
ham,Crazy ar he's married. u like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.
ham,What class of  &lt;#&gt;  reunion?
spam,Free video camera phones with Half Price line rental for spam2 mths and 5hamham cross ntwk mins spamhamham txts. Call MobileUpd8 ham8hamhamspam95ham382 or Call2OptOut/674
ham,Meet after lunch la...
spam,Freemsg: spam-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: ham84487spam4spam84 Stop?txt stop landlineonly
spam,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call ham8ham8spam263hamhamham to have charges refunded.This call will be free from a BT landline
ham,Big brother‰Û÷s really scraped the barrel with this shower of social misfits
spam,PRIVATE! Your 2hamham3 Account Statement for shows 8hamham un-redeemed S.I.M. points. Call ham87spam8738hamhamspam Identifier Code: 49557 Expires 26/spamspam/ham4
ham,Kothi print out marandratha.
ham,"Aight, you close by or still down around alex's place?"
ham,Got c... I lazy to type... I forgot Ì_ in lect... I saw a pouch but like not v nice...
spam,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call ham9ham6spamspamham4283 Ts&Cs www.smsco.net £spam.5hampm approx 3mins
ham,Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI
ham,"babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ..."
ham,Have you bookedthe hut? And also your time off? How are you by the way?
ham,Tell them no need to investigate about me anywhere.
ham,Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..
ham,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night
ham,"Ask g or iouri, I've told the story like ten times already"
ham,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier."
ham,Fine i miss you very much.
ham,There r many model..sony ericson also der.. # ..it luks good bt i forgot modl no
ham,Senthil group company Apnt 5pm.
ham,You will go to walmart. I.ll stay.
ham,if you aren't here in the next  #  hours imma flip my lid
ham,Life style garments account no please.
spam,"SPJanuary Male Sale! Hot Gay chat now cheaper, call ham87ham9222922. National rate from spam.5p/min cheap to 7.8p/min peak! To stop texts call ham87spam246ham324 (spamhamp/min)"
ham,Hey gals.. Anyone of u going down to e driving centre tmr?
ham,Sorry completely forgot * will pop em round this week if your still here?
